"","Postcode","Locality","Average net tax 1","Percentage of total Average Tax paid","Average Salary 1","Percentage of Total State Income","Average Net Tax","Average Salary"
"2187",3586,"BULGA",9120,0.098291104,43142,0.13231689,0.036826629,0.210475389
"2188",3586,"MURRAWEE",9120,0.098291104,43142,0.13231689,0.036826629,0.210475389
"2189",3586,"MURRAYDALE",9120,0.098291104,43142,0.13231689,0.036826629,0.210475389
"2190",3586,"PENTAL ISLAND",9120,0.098291104,43142,0.13231689,0.036826629,0.210475389
"2191",3586,"TYNTYNDER",9120,0.098291104,43142,0.13231689,0.036826629,0.210475389
"2192",3586,"TYNTYNDER SOUTH",9120,0.098291104,43142,0.13231689,0.036826629,0.210475389
"2193",3586,"ULTIMA EAST",9120,0.098291104,43142,0.13231689,0.036826629,0.210475389
"2194",3588,"WOORINEN SOUTH",7139,0.07694081,37290,0.114368755,0.008550059,0.128411163
"2195",3589,"WOORINEN",13831,0.149064063,34410,0.10553577,0.104070913,0.08802412
"2196",3589,"WOORINEN NORTH",13831,0.149064063,34410,0.10553577,0.104070913,0.08802412
"2197",3590,"BEVERFORD",9870,0.106374254,36801,0.112868988,0.047532045,0.121553779
"2198",3591,"VINIFERA",9680,0.104326522,46912,0.143879513,0.044820006,0.26334315
"2199",3594,"NYAH",7860,0.084711412,36153,0.110881566,0.018841531,0.112466695
"2200",3595,"NYAH WEST",7223,0.077846123,34954,0.107204223,0.009749065,0.095652784
"2201",3596,"MIRALIE",17959,0.19355372,41632,0.127685707,0.16299352,0.189300238
"2202",3596,"TOWAN",17959,0.19355372,41632,0.127685707,0.16299352,0.189300238
"2203",3596,"WOOD WOOD",17959,0.19355372,41632,0.127685707,0.16299352,0.189300238
"2204",3597,"KENLEY",9234,0.099519742,40499,0.124210786,0.038453853,0.173411864
"2205",3597,"KOOLOONONG",9234,0.099519742,40499,0.124210786,0.038453853,0.173411864
"2206",3597,"LAKE POWELL",9234,0.099519742,40499,0.124210786,0.038453853,0.173411864
"2207",3597,"NARRUNG",9234,0.099519742,40499,0.124210786,0.038453853,0.173411864
"2208",3597,"NATYA",9234,0.099519742,40499,0.124210786,0.038453853,0.173411864
"2209",3597,"PIANGIL",9234,0.099519742,40499,0.124210786,0.038453853,0.173411864
"2210",3599,"BOUNDARY BEND",NA,NA,NA,NA,NA,NA
"2211",3607,"TABILK",NA,NA,NA,NA,NA,NA
"2212",3608,"BAILIESTON",10592,0.114155633,46406,0.142327606,0.057837792,0.256247371
"2213",3608,"GOULBURN WEIR",10592,0.114155633,46406,0.142327606,0.057837792,0.256247371
"2214",3608,"GRAYTOWN",10592,0.114155633,46406,0.142327606,0.057837792,0.256247371
"2215",3608,"KIRWANS BRIDGE",10592,0.114155633,46406,0.142327606,0.057837792,0.256247371
"2216",3608,"MITCHELLSTOWN",10592,0.114155633,46406,0.142327606,0.057837792,0.256247371
"2217",3608,"NAGAMBIE",10592,0.114155633,46406,0.142327606,0.057837792,0.256247371
"2218",3608,"WAHRING",10592,0.114155633,46406,0.142327606,0.057837792,0.256247371
"2219",3608,"WIRRATE",10592,0.114155633,46406,0.142327606,0.057837792,0.256247371
"2220",3610,"DHURRINGILE",8504,0.091652143,42267,0.129633257,0.028033915,0.19820502
"2221",3610,"MOORILIM",8504,0.091652143,42267,0.129633257,0.028033915,0.19820502
"2222",3610,"MURCHISON",8504,0.091652143,42267,0.129633257,0.028033915,0.19820502
"2223",3610,"MURCHISON EAST",8504,0.091652143,42267,0.129633257,0.028033915,0.19820502
"2224",3610,"MURCHISON NORTH",8504,0.091652143,42267,0.129633257,0.028033915,0.19820502
"2225",3612,"MOORA",8946,0.096415813,42348,0.129881685,0.034342973,0.199340906
"2226",3612,"RUSHWORTH",8946,0.096415813,42348,0.129881685,0.034342973,0.199340906
"2227",3612,"WANALTA",8946,0.096415813,42348,0.129881685,0.034342973,0.199340906
"2228",3612,"WARANGA",8946,0.096415813,42348,0.129881685,0.034342973,0.199340906
"2229",3612,"WARANGA SHORES",8946,0.096415813,42348,0.129881685,0.034342973,0.199340906
"2230",3612,"WHROO",8946,0.096415813,42348,0.129881685,0.034342973,0.199340906
"2231",3614,"TOOLAMBA",12782,0.13775843,48969,0.15018835,0.089097605,0.292189034
"2232",3614,"TOOLAMBA WEST",12782,0.13775843,48969,0.15018835,0.089097605,0.292189034
"2233",3616,"COOMA",11607,0.125094829,46890,0.143812038,0.072325787,0.263034637
"2234",3616,"GILLIESTON",11607,0.125094829,46890,0.143812038,0.072325787,0.263034637
"2235",3616,"GIRGARRE EAST",11607,0.125094829,46890,0.143812038,0.072325787,0.263034637
"2236",3616,"HARSTON",11607,0.125094829,46890,0.143812038,0.072325787,0.263034637
"2237",3616,"MOOROOPNA NORTH WEST",11607,0.125094829,46890,0.143812038,0.072325787,0.263034637
"2238",3616,"TATURA",11607,0.125094829,46890,0.143812038,0.072325787,0.263034637
"2239",3616,"TATURA EAST",11607,0.125094829,46890,0.143812038,0.072325787,0.263034637
"2240",3616,"TOOLAMBA WEST",11607,0.125094829,46890,0.143812038,0.072325787,0.263034637
"2241",3616,"WARANGA",11607,0.125094829,46890,0.143812038,0.072325787,0.263034637
"2242",3617,"BYRNESIDE",9169,0.098819203,42153,0.129283618,0.03752605,0.196606367
"2243",3618,"MERRIGUM",8230,0.088699099,41490,0.127250191,0.02412287,0.187308933
"2244",3619,"KYABRAM",NA,NA,NA,NA,NA,NA
"2245",3620,"KYABRAM",10144,0.109327298,44140,0.135377765,0.05144309,0.224470621
"2246",3620,"KYABRAM SOUTH",10144,0.109327298,44140,0.135377765,0.05144309,0.224470621
"2247",3620,"LANCASTER",10144,0.109327298,44140,0.135377765,0.05144309,0.224470621
"2248",3620,"MOUNT SCOBIE",10144,0.109327298,44140,0.135377765,0.05144309,0.224470621
"2249",3620,"ST GERMAINS",10144,0.109327298,44140,0.135377765,0.05144309,0.224470621
"2250",3620,"TARIPTA",10144,0.109327298,44140,0.135377765,0.05144309,0.224470621
"2251",3620,"WYUNA",10144,0.109327298,44140,0.135377765,0.05144309,0.224470621
"2252",3620,"WYUNA EAST",10144,0.109327298,44140,0.135377765,0.05144309,0.224470621
"2253",3621,"KOYUGA SOUTH",8616,0.092859227,43496,0.133402611,0.02963259,0.21543963
"2254",3621,"KY VALLEY",8616,0.092859227,43496,0.133402611,0.02963259,0.21543963
"2255",3621,"KY WEST",8616,0.092859227,43496,0.133402611,0.02963259,0.21543963
"2256",3621,"KYVALLEY",8616,0.092859227,43496,0.133402611,0.02963259,0.21543963
"2257",3621,"TONGALA",8616,0.092859227,43496,0.133402611,0.02963259,0.21543963
"2258",3621,"YAMBUNA",8616,0.092859227,43496,0.133402611,0.02963259,0.21543963
"2259",3622,"CORNELIA CREEK",11670,0.125773813,42627,0.13073738,0.073225042,0.203253401
"2260",3622,"KOYUGA",11670,0.125773813,42627,0.13073738,0.073225042,0.203253401
"2261",3622,"STRATHALLAN",11670,0.125773813,42627,0.13073738,0.073225042,0.203253401
"2262",3623,"CARAG CARAG",8712,0.09389387,42286,0.12969153,0.031002883,0.198471463
"2263",3623,"STANHOPE",8712,0.09389387,42286,0.12969153,0.031002883,0.198471463
"2264",3623,"STANHOPE SOUTH",8712,0.09389387,42286,0.12969153,0.031002883,0.198471463
"2265",3624,"GIRGARRE",7293,0.07860055,42243,0.129559649,0.010748237,0.197868462
"2266",3629,"ARDMONA",9289,0.100112507,42912,0.131611478,0.039238916,0.207250035
"2267",3629,"COOMBOONA",9289,0.100112507,42912,0.131611478,0.039238916,0.207250035
"2268",3629,"MOOROOPNA",9289,0.100112507,42912,0.131611478,0.039238916,0.207250035
"2269",3629,"MOOROOPNA NORTH",9289,0.100112507,42912,0.131611478,0.039238916,0.207250035
"2270",3629,"UNDERA",9289,0.100112507,42912,0.131611478,0.039238916,0.207250035
"2271",3630,"BENARCH",10683,0.115136388,43608,0.133746116,0.059136715,0.217010237
"2272",3630,"BRANDITT",10683,0.115136388,43608,0.133746116,0.059136715,0.217010237
"2273",3630,"CANIAMBO",10683,0.115136388,43608,0.133746116,0.059136715,0.217010237
"2274",3630,"COLLIVER",10683,0.115136388,43608,0.133746116,0.059136715,0.217010237
"2275",3630,"DUNKIRK",10683,0.115136388,43608,0.133746116,0.059136715,0.217010237
"2276",3630,"SHEPPARTON",10683,0.115136388,43608,0.133746116,0.059136715,0.217010237
"2277",3630,"SHEPPARTON SOUTH",10683,0.115136388,43608,0.133746116,0.059136715,0.217010237
"2278",3631,"ARCADIA",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2279",3631,"ARCADIA SOUTH",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2280",3631,"BRANDITT",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2281",3631,"COSGROVE",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2282",3631,"COSGROVE SOUTH",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2283",3631,"GRAHAMVALE",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2284",3631,"KARRAMOMUS",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2285",3631,"KIALLA",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2286",3631,"KIALLA EAST",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2287",3631,"KIALLA WEST",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2288",3631,"LEMNOS",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2289",3631,"ORRVALE",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2290",3631,"PINE LODGE",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2291",3631,"SHEPPARTON EAST",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2292",3631,"SHEPPARTON NORTH",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2293",3631,"TAMLEUGH WEST",13241,0.142705318,48503,0.148759124,0.095649319,0.285654186
"2294",3632,"SHEPPARTON",NA,NA,NA,NA,NA,NA
"2295",3633,"CONGUPNA",10059,0.108411207,43702,0.134034415,0.05022981,0.218328425
"2296",3634,"BUNBARTHA",9475,0.102117128,44334,0.135972764,0.041893859,0.227191137
"2297",3634,"INVERGORDON SOUTH",9475,0.102117128,44334,0.135972764,0.041893859,0.227191137
"2298",3634,"KATANDRA",9475,0.102117128,44334,0.135972764,0.041893859,0.227191137
"2299",3634,"KATANDRA WEST",9475,0.102117128,44334,0.135972764,0.041893859,0.227191137
"2300",3634,"MARIONVALE",9475,0.102117128,44334,0.135972764,0.041893859,0.227191137
"2301",3634,"MARUNGI",9475,0.102117128,44334,0.135972764,0.041893859,0.227191137
"2302",3634,"TALLYGAROOPNA",9475,0.102117128,44334,0.135972764,0.041893859,0.227191137
"2303",3634,"ZEERUST",9475,0.102117128,44334,0.135972764,0.041893859,0.227191137
"2304",3635,"KAARIMBA",8182,0.088181777,43546,0.133555961,0.023437723,0.216140794
"2305",3635,"MUNDOONA",8182,0.088181777,43546,0.133555961,0.023437723,0.216140794
"2306",3635,"WUNGHNU",8182,0.088181777,43546,0.133555961,0.023437723,0.216140794
"2307",3636,"DRUMANURE",9287,0.100090952,44029,0.135037327,0.039210369,0.222914037
"2308",3636,"INVERGORDON",9287,0.100090952,44029,0.135037327,0.039210369,0.222914037
"2309",3636,"NARING",9287,0.100090952,44029,0.135037327,0.039210369,0.222914037
"2310",3636,"NUMURKAH",9287,0.100090952,44029,0.135037327,0.039210369,0.222914037
"2311",3637,"WAAIA",7909,0.085239511,41151,0.126210475,0.019540952,0.182555041
"2312",3637,"YALCA",7909,0.085239511,41151,0.126210475,0.019540952,0.182555041
"2313",3638,"KOTUPNA",11160,0.120277271,43559,0.133595832,0.06594536,0.216323096
"2314",3638,"NATHALIA",11160,0.120277271,43559,0.133595832,0.06594536,0.216323096
"2315",3638,"YIELIMA",11160,0.120277271,43559,0.133595832,0.06594536,0.216323096
"2316",3639,"BARMAH",7795,0.084010872,40137,0.123100529,0.017913729,0.168335437
"2317",3639,"LOWER MOIRA",7795,0.084010872,40137,0.123100529,0.017913729,0.168335437
"2318",3639,"PICOLA",7795,0.084010872,40137,0.123100529,0.017913729,0.168335437
"2319",3639,"PICOLA WEST",7795,0.084010872,40137,0.123100529,0.017913729,0.168335437
"2320",3640,"KATUNGA",10123,0.109100969,40318,0.123655657,0.051143338,0.17087365
"2321",3641,"BEARII",8915,0.096081709,44765,0.137294645,0.033900482,0.23323517
"2322",3641,"MYWEE",8915,0.096081709,44765,0.137294645,0.033900482,0.23323517
"2323",3641,"STRATHMERTON",8915,0.096081709,44765,0.137294645,0.033900482,0.23323517
"2324",3641,"ULUPNA",8915,0.096081709,44765,0.137294645,0.033900482,0.23323517
"2325",3643,"COBRAM",NA,NA,NA,NA,NA,NA
"2326",3644,"COBRAM",10443,0.11254978,44645,0.136926604,0.055710982,0.231552377
"2327",3644,"COBRAM EAST",10443,0.11254978,44645,0.136926604,0.055710982,0.231552377
"2328",3644,"KOONOOMOO",10443,0.11254978,44645,0.136926604,0.055710982,0.231552377
"2329",3644,"MUCKATAH",10443,0.11254978,44645,0.136926604,0.055710982,0.231552377
"2330",3644,"YARROWEYAH",10443,0.11254978,44645,0.136926604,0.055710982,0.231552377
"2331",3646,"DOOKIE",10093,0.108777643,47392,0.145351677,0.050715122,0.270074323
"2332",3646,"MOUNT MAJOR",10093,0.108777643,47392,0.145351677,0.050715122,0.270074323
"2333",3646,"NALINGA",10093,0.108777643,47392,0.145351677,0.050715122,0.270074323
"2334",3646,"WAGGARANDALL",10093,0.108777643,47392,0.145351677,0.050715122,0.270074323
"2335",3646,"WATTVILLE",10093,0.108777643,47392,0.145351677,0.050715122,0.270074323
"2336",3646,"YABBA NORTH",10093,0.108777643,47392,0.145351677,0.050715122,0.270074323
"2337",3646,"YABBA SOUTH",10093,0.108777643,47392,0.145351677,0.050715122,0.270074323
"2338",3646,"YOUANMITE",10093,0.108777643,47392,0.145351677,0.050715122,0.270074323
"2339",3647,"DOOKIE COLLEGE",NA,NA,NA,NA,NA,NA
"2340",3649,"KATAMATITE",9404,0.101351923,39340,0.120656123,0.040880413,0.157158884
"2341",3649,"KATAMATITE EAST",9404,0.101351923,39340,0.120656123,0.040880413,0.157158884
"2342",3658,"BROADFORD",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2343",3658,"CLONBINANE",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2344",3658,"CLONBINANE",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2345",3658,"FLOWERDALE",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2346",3658,"HAZELDENE",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2347",3658,"REEDY CREEK",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2348",3658,"STRATH CREEK",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2349",3658,"SUGARLOAF CREEK",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2350",3658,"SUNDAY CREEK",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2351",3658,"TYAAK",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2352",3658,"WATERFORD PARK",11595,0.124965498,50111,0.153690874,0.072154501,0.308203618
"2353",3659,"SUGARLOAF CREEK",21806,0.235014891,46670,0.143137297,0.217905164,0.259949516
"2354",3659,"TALLAROOK",21806,0.235014891,46670,0.143137297,0.217905164,0.259949516
"2355",3660,"CAVEAT",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2356",3660,"DROPMORE",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2357",3660,"DYSART",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2358",3660,"HIGHLANDS",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2359",3660,"HILLDENE",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2360",3660,"KERRISDALE",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2361",3660,"KOBYBOYN",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2362",3660,"NORTHWOOD",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2363",3660,"SEYMOUR",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2364",3660,"SEYMOUR SOUTH",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2365",3660,"TRAWOOL",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2366",3660,"WHITEHEADS CREEK",10391,0.111989348,44928,0.137794567,0.05496874,0.235520965
"2367",3661,"SEYMOUR",NA,NA,NA,NA,NA,NA
"2368",3662,"PUCKAPUNYAL",14371,0.154883931,64265,0.197101315,0.111778812,0.506689104
"2369",3662,"PUCKAPUNYAL MILPO",14371,0.154883931,64265,0.197101315,0.111778812,0.506689104
"2370",3663,"MANGALORE",8926,0.096200262,42545,0.130485886,0.034057495,0.202103492
"2371",3664,"AVENEL",11602,0.125040941,46088,0.141352298,0.072254418,0.251787968
"2372",3664,"UPTON HILL",11602,0.125040941,46088,0.141352298,0.072254418,0.251787968
"2373",3665,"LOCKSLEY",NA,NA,NA,NA,NA,NA
"2374",3665,"LONGWOOD",NA,NA,NA,NA,NA,NA
"2375",3665,"PRANJIP",NA,NA,NA,NA,NA,NA
"2376",3666,"BALMATTUM",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2377",3666,"CREIGHTON",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2378",3666,"CREIGHTONS CREEK",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2379",3666,"EUROA",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2380",3666,"GOORAM",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2381",3666,"KELVIN VIEW",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2382",3666,"KITHBROOK",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2383",3666,"LONGWOOD EAST",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2384",3666,"MIEPOLL",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2385",3666,"MOGLONEMBY",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2386",3666,"MOLKA",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2387",3666,"PRANJIP",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2388",3666,"RIGGS CREEK",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2389",3666,"RUFFY",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2390",3666,"SHEANS CREEK",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2391",3666,"STRATHBOGIE",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2392",3666,"TARCOMBE",10524,0.11342276,42698,0.130955138,0.056867167,0.204249053
"2393",3669,"BOHO",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2394",3669,"BOHO SOUTH",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2395",3669,"CREEK JUNCTION",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2396",3669,"EARLSTON",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2397",3669,"GOWANGARDIE",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2398",3669,"KOONDA",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2399",3669,"MARRAWEENEY",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2400",3669,"TAMLEUGH",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2401",3669,"TAMLEUGH NORTH",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2402",3669,"UPOTIPOTPON",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2403",3669,"VIOLET TOWN",10820,0.11661291,43348,0.132948694,0.061092238,0.213364185
"2404",3670,"BADDAGINNIE",10354,0.11159058,42660,0.130838592,0.054440606,0.203716169
"2405",3670,"TARNOOK",10354,0.11159058,42660,0.130838592,0.054440606,0.203716169
"2406",3670,"WARRENBAYNE",10354,0.11159058,42660,0.130838592,0.054440606,0.203716169
"2407",3671,"BENALLA",NA,NA,NA,NA,NA,NA
"2408",3672,"BENALLA",10282,0.110814597,44132,0.135353228,0.053412886,0.224358435
"2409",3672,"BENALLA WEST",10282,0.110814597,44132,0.135353228,0.053412886,0.224358435
"2410",3673,"BENALLA",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2411",3673,"BROKEN CREEK",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2412",3673,"GOOMALIBEE",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2413",3673,"KILFEERA",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2414",3673,"LAKE MOKOAN",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2415",3673,"LIMA",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2416",3673,"LIMA EAST",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2417",3673,"LIMA SOUTH",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2418",3673,"LURG",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2419",3673,"MOLYULLAH",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2420",3673,"MOORNGAG",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2421",3673,"SAMARIA",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2422",3673,"SWANPOOL",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2423",3673,"TATONG",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2424",3673,"UPOTIPOTPON",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2425",3673,"UPPER LURG",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2426",3673,"UPPER RYANS CREEK",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2427",3673,"WINTON",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
"2428",3673,"WINTON NORTH",10961,0.118132542,44633,0.1368898,0.063104856,0.231384098
